asOfDate,price,currencyCode,__typename
2019-09-24,50.0,USD,FundPrice
2019-09-25,49.7907,USD,FundPrice
2019-09-26,49.9922,USD,FundPrice
2019-09-27,49.6696,USD,FundPrice
2019-09-28,49.6696,USD,FundPrice
2019-09-29,49.6696,USD,FundPrice
2019-09-30,49.5523,USD,FundPrice
2019-10-01,49.4128,USD,FundPrice
2019-10-02,49.0947,USD,FundPrice
2019-10-03,49.2817,USD,FundPrice
2019-10-04,49.498,USD,FundPrice
2019-10-05,49.498,USD,FundPrice
2019-10-06,49.498,USD,FundPrice
2019-10-07,49.36,USD,FundPrice
2019-10-08,49.2507,USD,FundPrice
2019-10-09,49.2165,USD,FundPrice
2019-10-10,49.5008,USD,FundPrice
2019-10-11,50.21,USD,FundPrice
2019-10-12,50.21,USD,FundPrice
2019-10-13,50.21,USD,FundPrice
2019-10-14,50.4471,USD,FundPrice
2019-10-15,50.5476,USD,FundPrice
2019-10-16,50.7783,USD,FundPrice
2019-10-17,51.0464,USD,FundPrice
2019-10-18,50.8828,USD,FundPrice
2019-10-19,50.8828,USD,FundPrice
2019-10-20,50.8828,USD,FundPrice
2019-10-21,51.0242,USD,FundPrice
2019-10-22,51.198,USD,FundPrice
2019-10-23,51.0653,USD,FundPrice
2019-10-24,51.3815,USD,FundPrice
2019-10-25,51.3196,USD,FundPrice
2019-10-26,51.3196,USD,FundPrice
2019-10-27,51.3196,USD,FundPrice
2019-10-28,51.6945,USD,FundPrice
2019-10-29,51.6634,USD,FundPrice
2019-10-30,51.6022,USD,FundPrice
2019-10-31,51.6114,USD,FundPrice
2019-11-01,51.964,USD,FundPrice
2019-11-02,51.964,USD,FundPrice
2019-11-03,51.964,USD,FundPrice
2019-11-04,52.6554,USD,FundPrice
2019-11-05,52.9314,USD,FundPrice
2019-11-06,52.8225,USD,FundPrice
2019-11-07,53.1106,USD,FundPrice
2019-11-08,52.6537,USD,FundPrice
2019-11-09,52.6537,USD,FundPrice
2019-11-10,52.6537,USD,FundPrice
2019-11-11,52.0892,USD,FundPrice
2019-11-12,52.1722,USD,FundPrice
2019-11-13,51.6224,USD,FundPrice
2019-11-14,51.5028,USD,FundPrice
2019-11-15,51.7605,USD,FundPrice
2019-11-16,51.7605,USD,FundPrice
2019-11-17,51.7605,USD,FundPrice
2019-11-18,51.9366,USD,FundPrice
2019-11-19,52.2632,USD,FundPrice
2019-11-20,52.1157,USD,FundPrice
2019-11-21,51.852,USD,FundPrice
2019-11-22,52.0655,USD,FundPrice
2019-11-23,52.0655,USD,FundPrice
2019-11-24,52.0655,USD,FundPrice
2019-11-25,52.2518,USD,FundPrice
2019-11-26,51.9487,USD,FundPrice
2019-11-27,52.2466,USD,FundPrice
2019-11-28,52.1815,USD,FundPrice
2019-11-29,51.7319,USD,FundPrice
2019-11-30,51.7319,USD,FundPrice
2019-12-01,51.7319,USD,FundPrice
2019-12-02,51.7708,USD,FundPrice
2019-12-03,51.6666,USD,FundPrice
2019-12-04,51.7045,USD,FundPrice
2019-12-05,52.0149,USD,FundPrice
2019-12-06,52.2737,USD,FundPrice
2019-12-07,52.2737,USD,FundPrice
2019-12-08,52.2737,USD,FundPrice
2019-12-09,52.364,USD,FundPrice
2019-12-10,52.2373,USD,FundPrice
2019-12-11,52.7297,USD,FundPrice
2019-12-12,53.2507,USD,FundPrice
2019-12-13,53.9403,USD,FundPrice
2019-12-14,53.9403,USD,FundPrice
2019-12-15,53.9403,USD,FundPrice
2019-12-16,53.999,USD,FundPrice
2019-12-17,54.6366,USD,FundPrice
2019-12-18,55.026,USD,FundPrice
2019-12-19,54.9112,USD,FundPrice
2019-12-20,54.9252,USD,FundPrice
2019-12-21,54.9252,USD,FundPrice
2019-12-22,54.9252,USD,FundPrice
2019-12-23,55.1607,USD,FundPrice
2019-12-24,55.0696,USD,FundPrice
2019-12-25,55.0696,USD,FundPrice
2019-12-26,55.1896,USD,FundPrice
2019-12-27,55.5335,USD,FundPrice
2019-12-28,55.5335,USD,FundPrice
2019-12-29,55.5335,USD,FundPrice
2019-12-30,55.5297,USD,FundPrice
2019-12-31,55.3238,USD,FundPrice
2020-01-01,55.3238,USD,FundPrice
2020-01-02,56.1448,USD,FundPrice
2020-01-03,55.9563,USD,FundPrice
2020-01-04,55.9563,USD,FundPrice
2020-01-05,55.9563,USD,FundPrice
2020-01-06,55.403,USD,FundPrice
2020-01-07,55.5133,USD,FundPrice
2020-01-08,55.3248,USD,FundPrice
2020-01-09,56.1105,USD,FundPrice
2020-01-10,56.2928,USD,FundPrice
2020-01-11,56.2928,USD,FundPrice
